Date,Geography,New housing price indexes,Index Value
2021-10,"Montréal, Quebec",Land only,122.4
2021-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),114.9
2021-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,119.0
2021-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,104.2
2021-10,Ontario,Total (house and land),122.8
2021-10,Ontario,House only,125.1
2021-10,Ontario,Land only,118.8
2021-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),163.8
2021-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,175.1
2021-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,131.4
2021-10,"Oshawa, Ontario",Total (house and land),120.6
2021-10,"Oshawa, Ontario",House only,123.8
2021-10,"Oshawa, Ontario",Land only,114.2
2021-10,"Toronto, Ontario",Total (house and land),112.5
2021-10,"Toronto, Ontario",House only,110.6
2021-10,"Toronto, Ontario",Land only,116.1
2021-10,"Hamilton, Ontario",Total (house and land),116.1
2021-10,"Hamilton, Ontario",House only,120.9
2021-10,"Hamilton, Ontario",Land only,105.0
2021-10,"St. Catharines-Niagara, Ontario",Total (house and land),127.7
2021-10,"St. Catharines-Niagara, Ontario",House only,129.6
2021-10,"St. Catharines-Niagara, Ontario",Land only,122.5
2021-10,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),148.5
2021-10,"Kitchener-Cambridge-Waterloo, Ontario",House only,140.5
2021-10,"Kitchener-Cambridge-Waterloo, Ontario",Land only,156.4
2021-10,"Guelph, Ontario",Total (house and land),123.3
2021-10,"Guelph, Ontario",House only,132.8
2021-10,"Guelph, Ontario",Land only,108.0
2021-10,"London, Ontario",Total (house and land),139.6
2021-10,"London, Ontario",House only,146.4
2021-10,"London, Ontario",Land only,115.9
2021-10,"Windsor, Ontario",Total (house and land),137.6
2021-10,"Windsor, Ontario",House only,137.1
2021-10,"Windsor, Ontario",Land only,133.1
2021-10,"Greater Sudbury, Ontario",Total (house and land),120.1
2021-10,"Greater Sudbury, Ontario",House only,120.5
2021-10,"Greater Sudbury, Ontario",Land only,117.7
2021-10,Prairie Region,Total (house and land),108.4
2021-10,Prairie Region,House only,110.6
2021-10,Prairie Region,Land only,102.8
2021-10,Manitoba,Total (house and land),128.9
2021-10,Manitoba,House only,138.6
2021-10,Manitoba,Land only,108.1
2021-10,"Winnipeg, Manitoba",Total (house and land),128.9
2021-10,"Winnipeg, Manitoba",House only,138.6
2021-10,"Winnipeg, Manitoba",Land only,108.1
2021-10,Saskatchewan,Total (house and land),102.8
2021-10,Saskatchewan,House only,103.4
2021-10,Saskatchewan,Land only,100.5
2021-10,"Regina, Saskatchewan",Total (house and land),99.0
2021-10,"Regina, Saskatchewan",House only,98.2
2021-10,"Regina, Saskatchewan",Land only,99.9
2021-10,"Saskatoon, Saskatchewan",Total (house and land),105.1
2021-10,"Saskatoon, Saskatchewan",House only,106.6
2021-10,"Saskatoon, Saskatchewan",Land only,101.0
2021-10,Alberta,Total (house and land),106.4
2021-10,Alberta,House only,107.6
2021-10,Alberta,Land only,102.4
2021-10,"Calgary, Alberta",Total (house and land),109.2
2021-10,"Calgary, Alberta",House only,111.6
2021-10,"Calgary, Alberta",Land only,103.2
2021-10,"Edmonton, Alberta",Total (house and land),103.3
2021-10,"Edmonton, Alberta",House only,103.5
2021-10,"Edmonton, Alberta",Land only,101.4
2021-10,British Columbia,Total (house and land),123.3
2021-10,British Columbia,House only,122.6
2021-10,British Columbia,Land only,117.6
2021-10,"Kelowna, British Columbia",Total (house and land),119.9
2021-10,"Kelowna, British Columbia",House only,122.5
2021-10,"Kelowna, British Columbia",Land only,116.2
2021-10,"Vancouver, British Columbia",Total (house and land),123.8
2021-10,"Vancouver, British Columbia",House only,122.0
2021-10,"Vancouver, British Columbia",Land only,118.7
2021-10,"Victoria, British Columbia",Total (house and land),120.1
2021-10,"Victoria, British Columbia",House only,126.3
2021-10,"Victoria, British Columbia",Land only,108.7
2021-11,Canada,Total (house and land),120.5
2021-11,Canada,House only,122.4
2021-11,Canada,Land only,115.1
2021-11,Atlantic Region,Total (house and land),113.4
2021-11,Atlantic Region,House only,116.1
2021-11,Atlantic Region,Land only,102.8
2021-11,Newfoundland and Labrador,Total (house and land),103.5
2021-11,Newfoundland and Labrador,House only,104.7
2021-11,Newfoundland and Labrador,Land only,102.4
2021-11,"St. John's, Newfoundland and Labrador",Total (house and land),103.5
2021-11,"St. John's, Newfoundland and Labrador",House only,104.7
2021-11,"St. John's, Newfoundland and Labrador",Land only,102.4
2021-11,Prince Edward Island,Total (house and land),119.7
2021-11,Prince Edward Island,House only,123.8
2021-11,Prince Edward Island,Land only,103.3
2021-11,"Charlottetown, Prince Edward Island",Total (house and land),119.7
2021-11,"Charlottetown, Prince Edward Island",House only,123.8
2021-11,"Charlottetown, Prince Edward Island",Land only,103.3
2021-11,Nova Scotia,Total (house and land),117.8
2021-11,Nova Scotia,House only,122.3
2021-11,Nova Scotia,Land only,103.5
2021-11,"Halifax, Nova Scotia",Total (house and land),117.8
2021-11,"Halifax, Nova Scotia",House only,122.3
2021-11,"Halifax, Nova Scotia",Land only,103.5
2021-11,New Brunswick,Total (house and land),114.2
2021-11,New Brunswick,House only,114.7
2021-11,New Brunswick,Land only,102.5
2021-11,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),114.2
2021-11,"Saint John, Fredericton, and Moncton, New Brunswick",House only,114.7
2021-11,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.5
2021-11,Quebec,Total (house and land),134.8
2021-11,Quebec,House only,141.3
2021-11,Quebec,Land only,118.1
2021-11,"Québec, Quebec",Total (house and land),117.5
2021-11,"Québec, Quebec",House only,122.4
2021-11,"Québec, Quebec",Land only,106.4
2021-11,"Sherbrooke, Quebec",Total (house and land),106.0
2021-11,"Sherbrooke, Quebec",House only,106.2
2021-11,"Sherbrooke, Quebec",Land only,104.4
2021-11,"Trois-Rivières, Quebec",Total (house and land),109.5
2021-11,"Trois-Rivières, Quebec",House only,110.7
2021-11,"Trois-Rivières, Quebec",Land only,104.0
2021-11,"Montréal, Quebec",Total (house and land),143.8
2021-11,"Montréal, Quebec",House only,151.9
2021-11,"Montréal, Quebec",Land only,123.2
2021-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),115.7
2021-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,120.1
2021-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,104.2
2021-11,Ontario,Total (house and land),124.2
2021-11,Ontario,House only,126.5
2021-11,Ontario,Land only,120.1
2021-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),164.1
2021-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,175.6
2021-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,131.6
2021-11,"Oshawa, Ontario",Total (house and land),121.1
2021-11,"Oshawa, Ontario",House only,124.2
2021-11,"Oshawa, Ontario",Land only,114.7
2021-11,"Toronto, Ontario",Total (house and land),114.1
2021-11,"Toronto, Ontario",House only,112.2
2021-11,"Toronto, Ontario",Land only,117.7
2021-11,"Hamilton, Ontario",Total (house and land),116.1
2021-11,"Hamilton, Ontario",House only,120.9
2021-11,"Hamilton, Ontario",Land only,105.0
2021-11,"St. Catharines-Niagara, Ontario",Total (house and land),127.7
2021-11,"St. Catharines-Niagara, Ontario",House only,129.6
2021-11,"St. Catharines-Niagara, Ontario",Land only,122.5
2021-11,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),151.3
2021-11,"Kitchener-Cambridge-Waterloo, Ontario",House only,143.7
2021-11,"Kitchener-Cambridge-Waterloo, Ontario",Land only,158.8
2021-11,"Guelph, Ontario",Total (house and land),123.9
2021-11,"Guelph, Ontario",House only,134.0
2021-11,"Guelph, Ontario",Land only,108.0
2021-11,"London, Ontario",Total (house and land),143.5
2021-11,"London, Ontario",House only,151.3
2021-11,"London, Ontario",Land only,116.7
2021-11,"Windsor, Ontario",Total (house and land),138.9
2021-11,"Windsor, Ontario",House only,138.8
2021-11,"Windsor, Ontario",Land only,133.1
2021-11,"Greater Sudbury, Ontario",Total (house and land),121.4
2021-11,"Greater Sudbury, Ontario",House only,121.7
2021-11,"Greater Sudbury, Ontario",Land only,118.8
2021-11,Prairie Region,Total (house and land),108.6
2021-11,Prairie Region,House only,110.8
2021-11,Prairie Region,Land only,102.9
2021-11,Manitoba,Total (house and land),129.7
2021-11,Manitoba,House only,139.7
2021-11,Manitoba,Land only,108.1
2021-11,"Winnipeg, Manitoba",Total (house and land),129.7
2021-11,"Winnipeg, Manitoba",House only,139.7
2021-11,"Winnipeg, Manitoba",Land only,108.1
2021-11,Saskatchewan,Total (house and land),102.9
2021-11,Saskatchewan,House only,103.5
2021-11,Saskatchewan,Land only,100.4
2021-11,"Regina, Saskatchewan",Total (house and land),99.3
2021-11,"Regina, Saskatchewan",House only,98.5
2021-11,"Regina, Saskatchewan",Land only,100.3
2021-11,"Saskatoon, Saskatchewan",Total (house and land),105.0
2021-11,"Saskatoon, Saskatchewan",House only,106.6
2021-11,"Saskatoon, Saskatchewan",Land only,100.6
2021-11,Alberta,Total (house and land),106.4
2021-11,Alberta,House only,107.8
2021-11,Alberta,Land only,102.5
2021-11,"Calgary, Alberta",Total (house and land),109.7
2021-11,"Calgary, Alberta",House only,112.2
2021-11,"Calgary, Alberta",Land only,103.5
2021-11,"Edmonton, Alberta",Total (house and land),103.0
2021-11,"Edmonton, Alberta",House only,103.2
2021-11,"Edmonton, Alberta",Land only,101.3
2021-11,British Columbia,Total (house and land),124.0
2021-11,British Columbia,House only,123.7
2021-11,British Columbia,Land only,117.8
2021-11,"Kelowna, British Columbia",Total (house and land),119.9
2021-11,"Kelowna, British Columbia",House only,122.5
2021-11,"Kelowna, British Columbia",Land only,116.2
2021-11,"Vancouver, British Columbia",Total (house and land),124.7
2021-11,"Vancouver, British Columbia",House only,123.3
2021-11,"Vancouver, British Columbia",Land only,118.9
2021-11,"Victoria, British Columbia",Total (house and land),120.1
2021-11,"Victoria, British Columbia",House only,126.3
2021-11,"Victoria, British Columbia",Land only,108.7
2021-12,Canada,Total (house and land),120.8
2021-12,Canada,House only,122.9
2021-12,Canada,Land only,115.2
2021-12,Atlantic Region,Total (house and land),113.7
2021-12,Atlantic Region,House only,116.5
2021-12,Atlantic Region,Land only,102.8
2021-12,Newfoundland and Labrador,Total (house and land),103.5
2021-12,Newfoundland and Labrador,House only,104.7
2021-12,Newfoundland and Labrador,Land only,102.4
2021-12,"St. John's, Newfoundland and Labrador",Total (house and land),103.5
2021-12,"St. John's, Newfoundland and Labrador",House only,104.7
2021-12,"St. John's, Newfoundland and Labrador",Land only,102.4
2021-12,Prince Edward Island,Total (house and land),119.5
2021-12,Prince Edward Island,House only,123.6
2021-12,Prince Edward Island,Land only,103.1
2021-12,"Charlottetown, Prince Edward Island",Total (house and land),119.5
2021-12,"Charlottetown, Prince Edward Island",House only,123.6
2021-12,"Charlottetown, Prince Edward Island",Land only,103.1
2021-12,Nova Scotia,Total (house and land),117.8
2021-12,Nova Scotia,House only,122.3
2021-12,Nova Scotia,Land only,103.5
2021-12,"Halifax, Nova Scotia",Total (house and land),117.8
2021-12,"Halifax, Nova Scotia",House only,122.3
2021-12,"Halifax, Nova Scotia",Land only,103.5
2021-12,New Brunswick,Total (house and land),115.5
2021-12,New Brunswick,House only,116.2
2021-12,New Brunswick,Land only,102.5
2021-12,"Saint John, Fredericton, and Moncton, New Brunswick",Total (house and land),115.5
2021-12,"Saint John, Fredericton, and Moncton, New Brunswick",House only,116.2
2021-12,"Saint John, Fredericton, and Moncton, New Brunswick",Land only,102.5
2021-12,Quebec,Total (house and land),135.3
2021-12,Quebec,House only,141.9
2021-12,Quebec,Land only,118.5
2021-12,"Québec, Quebec",Total (house and land),118.1
2021-12,"Québec, Quebec",House only,123.2
2021-12,"Québec, Quebec",Land only,106.4
2021-12,"Sherbrooke, Quebec",Total (house and land),106.6
2021-12,"Sherbrooke, Quebec",House only,107.1
2021-12,"Sherbrooke, Quebec",Land only,104.4
2021-12,"Trois-Rivières, Quebec",Total (house and land),109.5
2021-12,"Trois-Rivières, Quebec",House only,110.7
2021-12,"Trois-Rivières, Quebec",Land only,104.0
2021-12,"Montréal, Quebec",Total (house and land),144.4
2021-12,"Montréal, Quebec",House only,152.6
2021-12,"Montréal, Quebec",Land only,123.7
2021-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Total (house and land),115.7
2021-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,120.1
2021-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",Land only,104.2
2021-12,Ontario,Total (house and land),124.4
2021-12,Ontario,House only,126.9
2021-12,Ontario,Land only,120.1
2021-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Total (house and land),164.3
2021-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,175.9
2021-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Land only,131.2
2021-12,"Oshawa, Ontario",Total (house and land),121.1
2021-12,"Oshawa, Ontario",House only,124.2
2021-12,"Oshawa, Ontario",Land only,114.7
2021-12,"Toronto, Ontario",Total (house and land),114.1
2021-12,"Toronto, Ontario",House only,112.2
2021-12,"Toronto, Ontario",Land only,117.7
2021-12,"Hamilton, Ontario",Total (house and land),116.1
2021-12,"Hamilton, Ontario",House only,120.9
2021-12,"Hamilton, Ontario",Land only,105.0
2021-12,"St. Catharines-Niagara, Ontario",Total (house and land),128.3
2021-12,"St. Catharines-Niagara, Ontario",House only,130.3
2021-12,"St. Catharines-Niagara, Ontario",Land only,122.5
2021-12,"Kitchener-Cambridge-Waterloo, Ontario",Total (house and land),154.7
2021-12,"Kitchener-Cambridge-Waterloo, Ontario",House only,149.2
2021-12,"Kitchener-Cambridge-Waterloo, Ontario",Land only,158.8
2021-12,"Guelph, Ontario",Total (house and land),124.0
2021-12,"Guelph, Ontario",House only,134.1
2021-12,"Guelph, Ontario",Land only,108.1
2021-12,"London, Ontario",Total (house and land),143.5
2021-12,"London, Ontario",House only,151.2
2021-12,"London, Ontario",Land only,116.8
2021-12,"Windsor, Ontario",Total (house and land),139.0
2021-12,"Windsor, Ontario",House only,139.0
2021-12,"Windsor, Ontario",Land only,133.1
2021-12,"Greater Sudbury, Ontario",Total (house and land),121.4
2021-12,"Greater Sudbury, Ontario",House only,121.7
2021-12,"Greater Sudbury, Ontario",Land only,118.8
2021-12,Prairie Region,Total (house and land),109.3
2021-12,Prairie Region,House only,111.7
2021-12,Prairie Region,Land only,103.4
2021-12,Manitoba,Total (house and land),133.3
2021-12,Manitoba,House only,144.1
2021-12,Manitoba,Land only,110.0
2021-12,"Winnipeg, Manitoba",Total (house and land),133.3
2021-12,"Winnipeg, Manitoba",House only,144.1
2021-12,"Winnipeg, Manitoba",Land only,110.0
2021-12,Saskatchewan,Total (house and land),103.3
2021-12,Saskatchewan,House only,104.1
2021-12,Saskatchewan,Land only,100.7
2021-12,"Regina, Saskatchewan",Total (house and land),99.3
2021-12,"Regina, Saskatchewan",House only,98.5
2021-12,"Regina, Saskatchewan",Land only,100.3
2021-12,"Saskatoon, Saskatchewan",Total (house and land),105.8
2021-12,"Saskatoon, Saskatchewan",House only,107.5
2021-12,"Saskatoon, Saskatchewan",Land only,101.0
2021-12,Alberta,Total (house and land),106.8
2021-12,Alberta,House only,108.2
2021-12,Alberta,Land only,102.8
2021-12,"Calgary, Alberta",Total (house and land),110.2
2021-12,"Calgary, Alberta",House only,112.7
2021-12,"Calgary, Alberta",Land only,104.0
2021-12,"Edmonton, Alberta",Total (house and land),103.3
2021-12,"Edmonton, Alberta",House only,103.6
2021-12,"Edmonton, Alberta",Land only,101.4
2021-12,British Columbia,Total (house and land),124.1
2021-12,British Columbia,House only,123.9
2021-12,British Columbia,Land only,117.9
2021-12,"Kelowna, British Columbia",Total (house and land),120.6
2021-12,"Kelowna, British Columbia",House only,122.5
2021-12,"Kelowna, British Columbia",Land only,118.3
2021-12,"Vancouver, British Columbia",Total (house and land),124.8
2021-12,"Vancouver, British Columbia",House only,123.6
2021-12,"Vancouver, British Columbia",Land only,118.9
2021-12,"Victoria, British Columbia",Total (house and land),120.5
2021-12,"Victoria, British Columbia",House only,126.7
2021-12,"Victoria, British Columbia",Land only,108.7
2022-01,Canada,Total (house and land),121.9
2022-01,Canada,House only,124.3
2022-01,Canada,Land only,115.5
2022-01,Atlantic Region,Total (house and land),113.8
2022-01,Atlantic Region,House only,116.7
2022-01,Atlantic Region,Land only,102.8
2022-01,Newfoundland and Labrador,Total (house and land),104.7
2022-01,Newfoundland and Labrador,House only,106.7
2022-01,Newfoundland and Labrador,Land only,102.4
2022-01,"St. John's, Newfoundland and Labrador",Total (house and land),104.7
2022-01,"St. John's, Newfoundland and Labrador",House only,106.7
2022-01,"St. John's, Newfoundland and Labrador",Land only,102.4
2022-01,Prince Edward Island,Total (house and land),119.5
2022-01,Prince Edward Island,House only,123.6
2022-01,Prince Edward Island,Land only,103.1
2022-01,"Charlottetown, Prince Edward Island",Total (house and land),119.5
2022-01,"Charlottetown, Prince Edward Island",House only,123.6
2022-01,"Charlottetown, Prince Edward Island",Land only,103.1
2022-01,Nova Scotia,Total (house and land),117.8
